2023-05-30 02:08:00 startup archives install
2023-05-30 02:08:01 status half-installed dpkg 1.19.0.5ubuntu2
2023-05-30 02:08:02 status half-installed dpkg 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 configure dpkg:armhf 1.19.0.5ubuntu2 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status half-configured dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 status installed dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:02 startup archives install
2023-05-30 02:08:02 install libc6:armhf <none> 2.27-3ubuntu1
2023-05-30 02:08:02 status half-installed libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:03 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:03 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:03 configure libc6:armhf 2.27-3ubuntu1 2.27-3ubuntu1
2023-05-30 02:08:03 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:03 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:03 status half-configured libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:03 status installed libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:04 startup archives install
2023-05-30 02:08:04 install perl-base:armhf <none> 5.26.1-6
2023-05-30 02:08:04 status half-installed perl-base:armhf 5.26.1-6
2023-05-30 02:08:04 status unpacked perl-base:armhf 5.26.1-6
2023-05-30 02:08:04 status unpacked perl-base:armhf 5.26.1-6
2023-05-30 02:08:05 configure perl-base:armhf 5.26.1-6 5.26.1-6
2023-05-30 02:08:05 status unpacked perl-base:armhf 5.26.1-6
2023-05-30 02:08:05 status half-configured perl-base:armhf 5.26.1-6
2023-05-30 02:08:05 status installed perl-base:armhf 5.26.1-6
2023-05-30 02:08:05 startup archives install
2023-05-30 02:08:05 install mawk:armhf <none> 1.3.3-17ubuntu3
2023-05-30 02:08:05 status half-installed mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:05 status unpacked mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:05 status unpacked mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:05 configure mawk:armhf 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2023-05-30 02:08:05 status unpacked mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:05 status half-configured mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:05 status installed mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:05 startup archives unpack
2023-05-30 02:08:05 upgrade base-files:armhf 10.1ubuntu2 10.1ubuntu2
2023-05-30 02:08:05 status half-configured base-files:armhf 10.1ubuntu2
2023-05-30 02:08:05 status unpacked base-files:armhf 10.1ubuntu2
2023-05-30 02:08:05 status half-installed base-files:armhf 10.1ubuntu2
2023-05-30 02:08:05 status half-installed base-files:armhf 10.1ubuntu2
2023-05-30 02:08:05 status unpacked base-files:armhf 10.1ubuntu2
2023-05-30 02:08:05 status unpacked base-files:armhf 10.1ubuntu2
2023-05-30 02:08:05 upgrade base-passwd:armhf 3.5.44 3.5.44
2023-05-30 02:08:05 status half-configured base-passwd:armhf 3.5.44
2023-05-30 02:08:05 status unpacked base-passwd:armhf 3.5.44
2023-05-30 02:08:05 status half-installed base-passwd:armhf 3.5.44
2023-05-30 02:08:05 status half-installed base-passwd:armhf 3.5.44
2023-05-30 02:08:05 status unpacked base-passwd:armhf 3.5.44
2023-05-30 02:08:05 status unpacked base-passwd:armhf 3.5.44
2023-05-30 02:08:05 install bash:armhf <none> 4.4.18-2ubuntu1
2023-05-30 02:08:05 status half-installed bash:armhf 4.4.18-2ubuntu1
2023-05-30 02:08:06 status unpacked bash:armhf 4.4.18-2ubuntu1
2023-05-30 02:08:06 status unpacked bash:armhf 4.4.18-2ubuntu1
2023-05-30 02:08:06 install bsdutils:armhf <none> 1:2.31.1-0.4ubuntu3
2023-05-30 02:08:06 status half-installed bsdutils:armhf 1:2.31.1-0.4ubuntu3
2023-05-30 02:08:06 status unpacked bsdutils:armhf 1:2.31.1-0.4ubuntu3
2023-05-30 02:08:06 status unpacked bsdutils:armhf 1:2.31.1-0.4ubuntu3
2023-05-30 02:08:06 install coreutils:armhf <none> 8.28-1ubuntu1
2023-05-30 02:08:06 status half-installed coreutils:armhf 8.28-1ubuntu1
2023-05-30 02:08:06 status unpacked coreutils:armhf 8.28-1ubuntu1
2023-05-30 02:08:06 status unpacked coreutils:armhf 8.28-1ubuntu1
2023-05-30 02:08:06 install dash:armhf <none> 0.5.8-2.10
2023-05-30 02:08:06 status half-installed dash:armhf 0.5.8-2.10
2023-05-30 02:08:06 status unpacked dash:armhf 0.5.8-2.10
2023-05-30 02:08:06 status unpacked dash:armhf 0.5.8-2.10
2023-05-30 02:08:06 install debconf:all <none> 1.5.66
2023-05-30 02:08:06 status half-installed debconf:all 1.5.66
2023-05-30 02:08:07 status unpacked debconf:all 1.5.66
2023-05-30 02:08:07 status unpacked debconf:all 1.5.66
2023-05-30 02:08:07 install debianutils:armhf <none> 4.8.4
2023-05-30 02:08:07 status half-installed debianutils:armhf 4.8.4
2023-05-30 02:08:07 status unpacked debianutils:armhf 4.8.4
2023-05-30 02:08:07 status unpacked debianutils:armhf 4.8.4
2023-05-30 02:08:07 install diffutils:armhf <none> 1:3.6-1
2023-05-30 02:08:07 status half-installed diffutils:armhf 1:3.6-1
2023-05-30 02:08:07 status unpacked diffutils:armhf 1:3.6-1
2023-05-30 02:08:07 status unpacked diffutils:armhf 1:3.6-1
2023-05-30 02:08:07 upgrade dpkg:armhf 1.19.0.5ubuntu2 1.19.0.5ubuntu2
2023-05-30 02:08:07 status half-configured dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:07 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:07 status half-installed dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:08 status half-installed dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:08 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:08 status unpacked dpkg:armhf 1.19.0.5ubuntu2
2023-05-30 02:08:08 install e2fsprogs:armhf <none> 1.44.1-1
2023-05-30 02:08:08 status half-installed e2fsprogs:armhf 1.44.1-1
2023-05-30 02:08:08 status unpacked e2fsprogs:armhf 1.44.1-1
2023-05-30 02:08:08 status unpacked e2fsprogs:armhf 1.44.1-1
2023-05-30 02:08:08 install fdisk:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:08 status half-installed fdisk:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:08 status unpacked fdisk:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:08 status unpacked fdisk:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:08 install findutils:armhf <none> 4.6.0+git+20170828-2
2023-05-30 02:08:08 status half-installed findutils:armhf 4.6.0+git+20170828-2
2023-05-30 02:08:08 status unpacked findutils:armhf 4.6.0+git+20170828-2
2023-05-30 02:08:08 status unpacked findutils:armhf 4.6.0+git+20170828-2
2023-05-30 02:08:08 install gcc-8-base:armhf <none> 8-20180414-1ubuntu2
2023-05-30 02:08:08 status half-installed gcc-8-base:armhf 8-20180414-1ubuntu2
2023-05-30 02:08:09 status unpacked gcc-8-base:armhf 8-20180414-1ubuntu2
2023-05-30 02:08:09 status unpacked gcc-8-base:armhf 8-20180414-1ubuntu2
2023-05-30 02:08:09 install grep:armhf <none> 3.1-2
2023-05-30 02:08:09 status half-installed grep:armhf 3.1-2
2023-05-30 02:08:09 status unpacked grep:armhf 3.1-2
2023-05-30 02:08:09 status unpacked grep:armhf 3.1-2
2023-05-30 02:08:09 install gzip:armhf <none> 1.6-5ubuntu1
2023-05-30 02:08:09 status half-installed gzip:armhf 1.6-5ubuntu1
2023-05-30 02:08:09 status unpacked gzip:armhf 1.6-5ubuntu1
2023-05-30 02:08:09 status unpacked gzip:armhf 1.6-5ubuntu1
2023-05-30 02:08:09 install hostname:armhf <none> 3.20
2023-05-30 02:08:09 status half-installed hostname:armhf 3.20
2023-05-30 02:08:09 status unpacked hostname:armhf 3.20
2023-05-30 02:08:09 status unpacked hostname:armhf 3.20
2023-05-30 02:08:09 install init-system-helpers:all <none> 1.51
2023-05-30 02:08:09 status half-installed init-system-helpers:all 1.51
2023-05-30 02:08:09 status unpacked init-system-helpers:all 1.51
2023-05-30 02:08:09 status unpacked init-system-helpers:all 1.51
2023-05-30 02:08:09 install libacl1:armhf <none> 2.2.52-3build1
2023-05-30 02:08:09 status half-installed libacl1:armhf 2.2.52-3build1
2023-05-30 02:08:09 status unpacked libacl1:armhf 2.2.52-3build1
2023-05-30 02:08:09 status unpacked libacl1:armhf 2.2.52-3build1
2023-05-30 02:08:09 install libattr1:armhf <none> 1:2.4.47-2build1
2023-05-30 02:08:09 status half-installed libattr1:armhf 1:2.4.47-2build1
2023-05-30 02:08:09 status unpacked libattr1:armhf 1:2.4.47-2build1
2023-05-30 02:08:09 status unpacked libattr1:armhf 1:2.4.47-2build1
2023-05-30 02:08:09 install libaudit-common:all <none> 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 install libaudit1:armhf <none> 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 status half-installed libaudit1:armhf 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 status unpacked libaudit1:armhf 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 status unpacked libaudit1:armhf 1:2.8.2-1ubuntu1
2023-05-30 02:08:09 install libblkid1:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:09 status half-installed libblkid1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:10 status unpacked libblkid1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:10 status unpacked libblkid1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:10 install libbz2-1.0:armhf <none> 1.0.6-8.1
2023-05-30 02:08:10 status half-installed libbz2-1.0:armhf 1.0.6-8.1
2023-05-30 02:08:10 status unpacked libbz2-1.0:armhf 1.0.6-8.1
2023-05-30 02:08:10 status unpacked libbz2-1.0:armhf 1.0.6-8.1
2023-05-30 02:08:10 install libc-bin:armhf <none> 2.27-3ubuntu1
2023-05-30 02:08:10 status half-installed libc-bin:armhf 2.27-3ubuntu1
2023-05-30 02:08:10 status unpacked libc-bin:armhf 2.27-3ubuntu1
2023-05-30 02:08:10 status unpacked libc-bin:armhf 2.27-3ubuntu1
2023-05-30 02:08:10 upgrade libc6:armhf 2.27-3ubuntu1 2.27-3ubuntu1
2023-05-30 02:08:10 status half-configured libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:10 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:10 status half-installed libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:12 status half-installed libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:12 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:12 status unpacked libc6:armhf 2.27-3ubuntu1
2023-05-30 02:08:12 install libcap-ng0:armhf <none> 0.7.7-3.1
2023-05-30 02:08:12 status half-installed libcap-ng0:armhf 0.7.7-3.1
2023-05-30 02:08:12 status unpacked libcap-ng0:armhf 0.7.7-3.1
2023-05-30 02:08:12 status unpacked libcap-ng0:armhf 0.7.7-3.1
2023-05-30 02:08:12 install libcom-err2:armhf <none> 1.44.1-1
2023-05-30 02:08:12 status half-installed libcom-err2:armhf 1.44.1-1
2023-05-30 02:08:12 status unpacked libcom-err2:armhf 1.44.1-1
2023-05-30 02:08:12 status unpacked libcom-err2:armhf 1.44.1-1
2023-05-30 02:08:12 install libdb5.3:armhf <none> 5.3.28-13.1ubuntu1
2023-05-30 02:08:12 status half-installed libdb5.3:armhf 5.3.28-13.1ubuntu1
2023-05-30 02:08:12 status unpacked libdb5.3:armhf 5.3.28-13.1ubuntu1
2023-05-30 02:08:12 status unpacked libdb5.3:armhf 5.3.28-13.1ubuntu1
2023-05-30 02:08:12 install libdebconfclient0:armhf <none> 0.213ubuntu1
2023-05-30 02:08:12 status half-installed libdebconfclient0:armhf 0.213ubuntu1
2023-05-30 02:08:12 status unpacked libdebconfclient0:armhf 0.213ubuntu1
2023-05-30 02:08:12 status unpacked libdebconfclient0:armhf 0.213ubuntu1
2023-05-30 02:08:12 install libext2fs2:armhf <none> 1.44.1-1
2023-05-30 02:08:12 status half-installed libext2fs2:armhf 1.44.1-1
2023-05-30 02:08:12 status unpacked libext2fs2:armhf 1.44.1-1
2023-05-30 02:08:12 status unpacked libext2fs2:armhf 1.44.1-1
2023-05-30 02:08:12 install libfdisk1:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:12 status half-installed libfdisk1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:12 status unpacked libfdisk1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:12 status unpacked libfdisk1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:12 install libgcc1:armhf <none> 1:8-20180414-1ubuntu2
2023-05-30 02:08:12 status half-installed libgcc1:armhf 1:8-20180414-1ubuntu2
2023-05-30 02:08:12 status unpacked libgcc1:armhf 1:8-20180414-1ubuntu2
2023-05-30 02:08:12 status unpacked libgcc1:armhf 1:8-20180414-1ubuntu2
2023-05-30 02:08:12 install libgcrypt20:armhf <none> 1.8.1-4ubuntu1
2023-05-30 02:08:12 status half-installed libgcrypt20:armhf 1.8.1-4ubuntu1
2023-05-30 02:08:13 status unpacked libgcrypt20:armhf 1.8.1-4ubuntu1
2023-05-30 02:08:13 status unpacked libgcrypt20:armhf 1.8.1-4ubuntu1
2023-05-30 02:08:13 install libgpg-error0:armhf <none> 1.27-6
2023-05-30 02:08:13 status half-installed libgpg-error0:armhf 1.27-6
2023-05-30 02:08:13 status unpacked libgpg-error0:armhf 1.27-6
2023-05-30 02:08:13 status unpacked libgpg-error0:armhf 1.27-6
2023-05-30 02:08:13 install liblz4-1:armhf <none> 0.0~r131-2ubuntu3
2023-05-30 02:08:13 status half-installed liblz4-1:armhf 0.0~r131-2ubuntu3
2023-05-30 02:08:13 status unpacked liblz4-1:armhf 0.0~r131-2ubuntu3
2023-05-30 02:08:13 status unpacked liblz4-1:armhf 0.0~r131-2ubuntu3
2023-05-30 02:08:13 install liblzma5:armhf <none> 5.2.2-1.3
2023-05-30 02:08:13 status half-installed liblzma5:armhf 5.2.2-1.3
2023-05-30 02:08:13 status unpacked liblzma5:armhf 5.2.2-1.3
2023-05-30 02:08:13 status unpacked liblzma5:armhf 5.2.2-1.3
2023-05-30 02:08:13 install libmount1:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:13 status half-installed libmount1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:13 status unpacked libmount1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:13 status unpacked libmount1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:13 install libncurses5:armhf <none> 6.1-1ubuntu1
2023-05-30 02:08:13 status half-installed libncurses5:armhf 6.1-1ubuntu1
2023-05-30 02:08:13 status unpacked libncurses5:armhf 6.1-1ubuntu1
2023-05-30 02:08:13 status unpacked libncurses5:armhf 6.1-1ubuntu1
2023-05-30 02:08:13 install libncursesw5:armhf <none> 6.1-1ubuntu1
2023-05-30 02:08:13 status half-installed libncursesw5:armhf 6.1-1ubuntu1
2023-05-30 02:08:13 status unpacked libncursesw5:armhf 6.1-1ubuntu1
2023-05-30 02:08:13 status unpacked libncursesw5:armhf 6.1-1ubuntu1
2023-05-30 02:08:13 install libpam-modules:armhf <none> 1.1.8-3.6ubuntu2
2023-05-30 02:08:13 status half-installed libpam-modules:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:13 status unpacked libpam-modules:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:13 status unpacked libpam-modules:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 install libpam-modules-bin:armhf <none> 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status half-installed libpam-modules-bin:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status unpacked libpam-modules-bin:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status unpacked libpam-modules-bin:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 install libpam-runtime:all <none> 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status half-installed libpam-runtime:all 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 install libpam0g:armhf <none> 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status half-installed libpam0g:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status unpacked libpam0g:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 status unpacked libpam0g:armhf 1.1.8-3.6ubuntu2
2023-05-30 02:08:14 install libpcre3:armhf <none> 2:8.39-9
2023-05-30 02:08:14 status half-installed libpcre3:armhf 2:8.39-9
2023-05-30 02:08:14 status unpacked libpcre3:armhf 2:8.39-9
2023-05-30 02:08:14 status unpacked libpcre3:armhf 2:8.39-9
2023-05-30 02:08:14 install libprocps6:armhf <none> 2:3.3.12-3ubuntu1
2023-05-30 02:08:14 status half-installed libprocps6:armhf 2:3.3.12-3ubuntu1
2023-05-30 02:08:14 status unpacked libprocps6:armhf 2:3.3.12-3ubuntu1
2023-05-30 02:08:14 status unpacked libprocps6:armhf 2:3.3.12-3ubuntu1
2023-05-30 02:08:14 install libselinux1:armhf <none> 2.7-2build2
2023-05-30 02:08:14 status half-installed libselinux1:armhf 2.7-2build2
2023-05-30 02:08:14 status unpacked libselinux1:armhf 2.7-2build2
2023-05-30 02:08:14 status unpacked libselinux1:armhf 2.7-2build2
2023-05-30 02:08:14 install libsemanage-common:all <none> 2.7-2build2
2023-05-30 02:08:14 status half-installed libsemanage-common:all 2.7-2build2
2023-05-30 02:08:14 status unpacked libsemanage-common:all 2.7-2build2
2023-05-30 02:08:14 status unpacked libsemanage-common:all 2.7-2build2
2023-05-30 02:08:15 install libsemanage1:armhf <none> 2.7-2build2
2023-05-30 02:08:15 status half-installed libsemanage1:armhf 2.7-2build2
2023-05-30 02:08:15 status unpacked libsemanage1:armhf 2.7-2build2
2023-05-30 02:08:15 status unpacked libsemanage1:armhf 2.7-2build2
2023-05-30 02:08:15 install libsepol1:armhf <none> 2.7-1
2023-05-30 02:08:15 status half-installed libsepol1:armhf 2.7-1
2023-05-30 02:08:15 status unpacked libsepol1:armhf 2.7-1
2023-05-30 02:08:15 status unpacked libsepol1:armhf 2.7-1
2023-05-30 02:08:15 install libsmartcols1:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 status half-installed libsmartcols1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 status unpacked libsmartcols1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 status unpacked libsmartcols1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 install libss2:armhf <none> 1.44.1-1
2023-05-30 02:08:15 status half-installed libss2:armhf 1.44.1-1
2023-05-30 02:08:15 status unpacked libss2:armhf 1.44.1-1
2023-05-30 02:08:15 status unpacked libss2:armhf 1.44.1-1
2023-05-30 02:08:15 install libsystemd0:armhf <none> 237-3ubuntu10
2023-05-30 02:08:15 status half-installed libsystemd0:armhf 237-3ubuntu10
2023-05-30 02:08:15 status unpacked libsystemd0:armhf 237-3ubuntu10
2023-05-30 02:08:15 status unpacked libsystemd0:armhf 237-3ubuntu10
2023-05-30 02:08:15 install libtinfo5:armhf <none> 6.1-1ubuntu1
2023-05-30 02:08:15 status half-installed libtinfo5:armhf 6.1-1ubuntu1
2023-05-30 02:08:15 status unpacked libtinfo5:armhf 6.1-1ubuntu1
2023-05-30 02:08:15 status unpacked libtinfo5:armhf 6.1-1ubuntu1
2023-05-30 02:08:15 install libudev1:armhf <none> 237-3ubuntu10
2023-05-30 02:08:15 status half-installed libudev1:armhf 237-3ubuntu10
2023-05-30 02:08:15 status unpacked libudev1:armhf 237-3ubuntu10
2023-05-30 02:08:15 status unpacked libudev1:armhf 237-3ubuntu10
2023-05-30 02:08:15 install libuuid1:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 status half-installed libuuid1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 status unpacked libuuid1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 status unpacked libuuid1:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:15 install libzstd1:armhf <none> 1.3.3+dfsg-2ubuntu1
2023-05-30 02:08:15 status half-installed libzstd1:armhf 1.3.3+dfsg-2ubuntu1
2023-05-30 02:08:15 status unpacked libzstd1:armhf 1.3.3+dfsg-2ubuntu1
2023-05-30 02:08:15 status unpacked libzstd1:armhf 1.3.3+dfsg-2ubuntu1
2023-05-30 02:08:16 install login:armhf <none> 1:4.5-1ubuntu1
2023-05-30 02:08:16 status half-installed login:armhf 1:4.5-1ubuntu1
2023-05-30 02:08:16 status unpacked login:armhf 1:4.5-1ubuntu1
2023-05-30 02:08:16 status unpacked login:armhf 1:4.5-1ubuntu1
2023-05-30 02:08:16 install lsb-base:all <none> 9.20170808ubuntu1
2023-05-30 02:08:16 status half-installed lsb-base:all 9.20170808ubuntu1
2023-05-30 02:08:16 status unpacked lsb-base:all 9.20170808ubuntu1
2023-05-30 02:08:16 status unpacked lsb-base:all 9.20170808ubuntu1
2023-05-30 02:08:16 upgrade mawk:armhf 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2023-05-30 02:08:16 status half-configured mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:16 status unpacked mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:16 status half-installed mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:16 status half-installed mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:16 status unpacked mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:16 status unpacked mawk:armhf 1.3.3-17ubuntu3
2023-05-30 02:08:16 install mount:armhf <none> 2.31.1-0.4ubuntu3
2023-05-30 02:08:16 status half-installed mount:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:16 status unpacked mount:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:16 status unpacked mount:armhf 2.31.1-0.4ubuntu3
2023-05-30 02:08:16 install ncurses-base:all <none> 6.1-1ubuntu1
2023-05-30 02:08:16 status half-installed ncurses-base:all 6.1-1ubuntu1
2023-05-30 02:08:16 status unpacked ncurses-base:all 6.1-1ubuntu1
2023-05-30 02:08:16 status unpacked ncurses-base:all 6.1-1ubuntu1
2023-05-30 02:08:16 install ncurses-bin:armhf <none> 6.1-1ubuntu1
2023-05-30 02:08:16 status half-installed ncurses-bin:armhf 6.1-1ubuntu1
2023-05-30 02:08:17 status unpacked ncurses-bin:armhf 6.1-1ubuntu1
2023-05-30 02:08:17 status unpacked ncurses-bin:armhf 6.1-1ubuntu1
2023-05-30 02:08:17 install passwd:armhf <none> 1:4.5-1ubuntu1
2023-05-30 02:08:17 status half-installed passwd:armhf 1:4.5-1ubuntu1
2023-05-30 02:08:17 status unpacked passwd:armhf 1:4.5-1ubuntu1
2023-05-30 02:08:17 status unpacked passwd:armhf 1:4.5-1ubuntu1
2023-05-30 02:08:17 upgrade perl-base:armhf 5.26.1-6 5.26.1-6
2023-05-30 02:08:17 status half-configured perl-base:armhf 5.26.1-6
2023-05-30 02:08:17 status unpacked perl-base:armhf 5.26.1-6
2023-05-30 02:08:17 status half-installed perl-base:armhf 5.26.1-6
2023-05-30 02:08:18 status half-installed perl-base:armhf 5.26.1-6
2023-05-30 02:08:18 status unpacked perl-base:armhf 5.26.1-6
2023-05-30 02:08:18 status unpacked perl-base:armhf 5.26.1-6
2023-05-30 02:08:18 install procps:armhf <none> 2:3.3.12-3ubuntu1
2023-05-30 02:08:18 status half-installed procps:armhf 2:3.3.12-3ubuntu1
2023-05-30 02:08:19 status unpacked procps:armhf 2:3.3.12-3ubuntu1
2023-05-30 02:08:19 status unpacked procps:armhf 2:3.3.12-3ubuntu1
2023-05-30 02:08:19 install sed:armhf <none> 4.4-2
2023-05-30 02:08:19 status half-installed sed:armhf 4.4-2
2023-05-30 02:08:19 status unpacked sed:armhf 4.4-2
